Serial,Time of Reading - Local,Time of Reading - UTC,forwardActiveEnergy Type,forwardActiveEnergy Value,forwardActiveEnergy Consumption(RX:1)
7604524236,2023/07/25 21:00,2023/07/25 19:00,TookReading,6343549,2169
7604524236,2023/07/25 21:30,2023/07/25 19:30,TookReading,6345724,2175
7604524236,2023/07/25 22:00,2023/07/25 20:00,TookReading,6348038,2314
7604524236,2023/07/25 22:30,2023/07/25 20:30,TookReading,6349409,1371
7604524236,2023/07/25 23:00,2023/07/25 21:00,TookReading,6350268,859
7604524236,2023/07/25 23:30,2023/07/25 21:30,TookReading,6350840,572
7604524236,2023/07/26 0:00,2023/07/25 22:00,TookReading,6350888,48
7604524236,2023/07/26 0:30,2023/07/25 22:30,TookReading,6350893,5
7604524236,2023/07/26 1:00,2023/07/25 23:00,TookReading,6350897,4
7604524236,2023/07/26 1:30,2023/07/25 23:30,TookReading,6350929,32
7604524236,2023/07/26 2:00,2023/07/26 0:00,TookReading,6350969,40
7604524236,2023/07/26 2:30,2023/07/26 0:30,TookReading,6350973,4
7604524236,2023/07/26 3:00,2023/07/26 1:00,TookReading,6350977,4
7604524236,2023/07/26 3:30,2023/07/26 1:30,TookReading,6350981,4
7604524236,2023/07/26 4:00,2023/07/26 2:00,TookReading,6351021,40
7604524236,2023/07/26 4:30,2023/07/26 2:30,TookReading,6352078,1057
7604524236,2023/07/26 5:00,2023/07/26 3:00,TookReading,6353576,1498
7604524236,2023/07/26 5:30,2023/07/26 3:30,TookReading,6353584,8
7604524236,2023/07/26 6:00,2023/07/26 4:00,TookReading,6353588,4
7604524236,2023/07/26 6:30,2023/07/26 4:30,TookReading,6353634,46
7604524236,2023/07/26 7:00,2023/07/26 5:00,TookReading,6353676,42
7604524236,2023/07/26 7:30,2023/07/26 5:30,TookReading,6353681,5
7604524236,2023/07/26 8:00,2023/07/26 6:00,TookReading,6353685,4
7604524236,2023/07/26 8:30,2023/07/26 6:30,TookReading,6354403,718
7604524236,2023/07/26 9:00,2023/07/26 7:00,TookReading,6355253,850
7604524236,2023/07/26 9:30,2023/07/26 7:30,TookReading,6356136,883
7604524236,2023/07/26 10:00,2023/07/26 8:00,TookReading,6357193,1057
7604524236,2023/07/26 10:30,2023/07/26 8:30,TookReading,6358990,1797
7604524236,2023/07/26 11:00,2023/07/26 9:00,TookReading,6360288,1298
7604524236,2023/07/26 11:30,2023/07/26 9:30,TookReading,6361469,1181
7604524236,2023/07/26 12:00,2023/07/26 10:00,TookReading,6362403,934
7604524236,2023/07/26 12:30,2023/07/26 10:30,TookReading,6363176,773
7604524236,2023/07/26 13:00,2023/07/26 11:00,TookReading,6363978,802
7604524236,2023/07/26 13:30,2023/07/26 11:30,TookReading,6364816,838
7604524236,2023/07/26 14:00,2023/07/26 12:00,TookReading,6365690,874
7604524236,2023/07/26 14:30,2023/07/26 12:30,TookReading,6366582,892
7604524236,2023/07/26 15:00,2023/07/26 13:00,TookReading,6367475,893
7604524236,2023/07/26 15:30,2023/07/26 13:30,TookReading,6368370,895
7604524236,2023/07/26 16:00,2023/07/26 14:00,TookReading,6368795,425
7604524236,2023/07/26 16:30,2023/07/26 14:30,TookReading,6368886,91
7604524236,2023/07/26 17:00,2023/07/26 15:00,TookReading,6368956,70
7604524236,2023/07/26 17:30,2023/07/26 15:30,TookReading,6369006,50
7604524236,2023/07/26 18:00,2023/07/26 16:00,TookReading,6369058,52
7604524236,2023/07/26 18:30,2023/07/26 16:30,TookReading,6370032,974
7604524236,2023/07/26 19:00,2023/07/26 17:00,TookReading,6372621,2589
7604524236,2023/07/26 19:30,2023/07/26 17:30,TookReading,6374899,2278
7604524236,2023/07/26 20:00,2023/07/26 18:00,TookReading,6376765,1866
7604524236,2023/07/26 20:30,2023/07/26 18:30,TookReading,6378594,1829
7604524236,2023/07/26 21:00,2023/07/26 19:00,TookReading,6380826,2232
7604524236,2023/07/26 21:30,2023/07/26 19:30,TookReading,6382645,1819
7604524236,2023/07/26 22:00,2023/07/26 20:00,TookReading,6383488,843
7604524236,2023/07/26 22:30,2023/07/26 20:30,TookReading,6384945,1457
7604524236,2023/07/26 23:00,2023/07/26 21:00,TookReading,6385843,898
7604524236,2023/07/26 23:30,2023/07/26 21:30,TookReading,6386712,869
7604524236,2023/07/27 0:00,2023/07/26 22:00,TookReading,6387559,847
7604524236,2023/07/27 0:30,2023/07/26 22:30,TookReading,6388412,853
7604524236,2023/07/27 1:00,2023/07/26 23:00,TookReading,6389269,857
7604524236,2023/07/27 1:30,2023/07/26 23:30,TookReading,6390150,881
7604524236,2023/07/27 2:00,2023/07/27 0:00,TookReading,6391014,864
7604524236,2023/07/27 2:30,2023/07/27 0:30,TookReading,6391860,846
7604524236,2023/07/27 3:00,2023/07/27 1:00,TookReading,6392717,857
7604524236,2023/07/27 3:30,2023/07/27 1:30,TookReading,6393573,856
7604524236,2023/07/27 4:00,2023/07/27 2:00,TookReading,6394449,876
7604524236,2023/07/27 4:30,2023/07/27 2:30,TookReading,6395228,779
7604524236,2023/07/27 5:00,2023/07/27 3:00,TookReading,6395997,769
7604524236,2023/07/27 5:30,2023/07/27 3:30,TookReading,6397492,1495
7604524236,2023/07/27 6:00,2023/07/27 4:00,TookReading,6398190,698
7604524236,2023/07/27 6:30,2023/07/27 4:30,TookReading,6398710,520
7604524236,2023/07/27 7:00,2023/07/27 5:00,TookReading,6399603,893
7604524236,2023/07/27 7:30,2023/07/27 5:30,TookReading,6400468,865
7604524236,2023/07/27 8:00,2023/07/27 6:00,TookReading,6400480,12
7604524236,2023/07/27 8:30,2023/07/27 6:30,TookReading,6400492,12
7604524236,2023/07/27 9:00,2023/07/27 7:00,TookReading,6400805,313
7604524236,2023/07/27 9:30,2023/07/27 7:30,TookReading,6402232,1427
7604524236,2023/07/27 10:00,2023/07/27 8:00,TookReading,6403534,1302
7604524236,2023/07/27 10:30,2023/07/27 8:30,TookReading,6404420,886
7604524236,2023/07/27 11:00,2023/07/27 9:00,TookReading,6405276,856
7604524236,2023/07/27 11:30,2023/07/27 9:30,TookReading,6406136,860
7604524236,2023/07/27 12:00,2023/07/27 10:00,TookReading,6407017,881
7604524236,2023/07/27 12:30,2023/07/27 10:30,TookReading,6407806,789
7604524236,2023/07/27 13:00,2023/07/27 11:00,TookReading,6408638,832
7604524236,2023/07/27 13:30,2023/07/27 11:30,TookReading,6409401,763
7604524236,2023/07/27 14:00,2023/07/27 12:00,TookReading,6410161,760
7604524236,2023/07/27 14:30,2023/07/27 12:30,TookReading,6410952,791
7604524236,2023/07/27 15:00,2023/07/27 13:00,TookReading,6411833,881
7604524236,2023/07/27 15:30,2023/07/27 13:30,TookReading,6411982,149
7604524236,2023/07/27 16:00,2023/07/27 14:00,TookReading,6411997,15
7604524236,2023/07/27 16:30,2023/07/27 14:30,TookReading,6413686,1689
7604524236,2023/07/27 17:00,2023/07/27 15:00,TookReading,6414939,1253
7604524236,2023/07/27 17:30,2023/07/27 15:30,TookReading,6415865,926
7604524236,2023/07/27 18:00,2023/07/27 16:00,TookReading,6416767,902
7604524236,2023/07/27 18:30,2023/07/27 16:30,TookReading,6417666,899
7604524236,2023/07/27 19:00,2023/07/27 17:00,TookReading,6418556,890
7604524236,2023/07/27 19:30,2023/07/27 17:30,TookReading,6419489,933
7604524236,2023/07/27 20:00,2023/07/27 18:00,TookReading,6420476,987
7604524236,2023/07/27 20:30,2023/07/27 18:30,TookReading,6421267,791
7604524236,2023/07/27 21:00,2023/07/27 19:00,TookReading,6422133,866
7604524236,2023/07/27 21:30,2023/07/27 19:30,TookReading,6423867,1734
7604524236,2023/07/27 22:00,2023/07/27 20:00,TookReading,6426105,2238
7604524236,2023/07/27 22:30,2023/07/27 20:30,TookReading,6428613,2508
7604524236,2023/07/27 23:00,2023/07/27 21:00,TookReading,6431163,2550
7604524236,2023/07/27 23:30,2023/07/27 21:30,TookReading,6432478,1315
7604524236,2023/07/28 0:00,2023/07/27 22:00,TookReading,6433354,876
7604524236,2023/07/28 0:30,2023/07/27 22:30,TookReading,6434220,866
7604524236,2023/07/28 1:00,2023/07/27 23:00,TookReading,6435129,909
7604524236,2023/07/28 1:30,2023/07/27 23:30,TookReading,6436020,891
7604524236,2023/07/28 2:00,2023/07/28 0:00,TookReading,6436886,866
7604524236,2023/07/28 2:30,2023/07/28 0:30,TookReading,6437749,863
7604524236,2023/07/28 3:00,2023/07/28 1:00,TookReading,6438626,877
7604524236,2023/07/28 3:30,2023/07/28 1:30,TookReading,6439531,905
7604524236,2023/07/28 4:00,2023/07/28 2:00,TookReading,6440410,879
7604524236,2023/07/28 4:30,2023/07/28 2:30,TookReading,6441170,760
7604524236,2023/07/28 5:00,2023/07/28 3:00,TookReading,6441960,790
7604524236,2023/07/28 5:30,2023/07/28 3:30,TookReading,6442750,790
7604524236,2023/07/28 6:00,2023/07/28 4:00,TookReading,6443559,809
7604524236,2023/07/28 6:30,2023/07/28 4:30,TookReading,6444405,846
7604524236,2023/07/28 7:00,2023/07/28 5:00,TookReading,6445248,843
7604524236,2023/07/28 7:30,2023/07/28 5:30,TookReading,6446092,844
7604524236,2023/07/28 8:00,2023/07/28 6:00,TookReading,6446932,840
7604524236,2023/07/28 8:30,2023/07/28 6:30,TookReading,6446975,43
7604524236,2023/07/28 9:00,2023/07/28 7:00,TookReading,6447020,45
7604524236,2023/07/28 9:30,2023/07/28 7:30,TookReading,6447338,318
7604524236,2023/07/28 10:00,2023/07/28 8:00,TookReading,6448179,841
7604524236,2023/07/28 10:30,2023/07/28 8:30,TookReading,6449019,840
7604524236,2023/07/28 11:00,2023/07/28 9:00,TookReading,6450919,1900
7604524236,2023/07/28 11:30,2023/07/28 9:30,TookReading,6453827,2908
7604524236,2023/07/28 12:00,2023/07/28 10:00,TookReading,6455117,1290
7604524236,2023/07/28 12:30,2023/07/28 10:30,TookReading,6455858,741
7604524236,2023/07/28 13:00,2023/07/28 11:00,TookReading,6456664,806
7604524236,2023/07/28 13:30,2023/07/28 11:30,TookReading,6458748,2084
7604524236,2023/07/28 14:00,2023/07/28 12:00,TookReading,6459299,551
7604524236,2023/07/28 14:30,2023/07/28 12:30,TookReading,6461054,1755
7604524236,2023/07/28 15:00,2023/07/28 13:00,TookReading,6463366,2312
7604524236,2023/07/28 15:30,2023/07/28 13:30,TookReading,6463705,339
7604524236,2023/07/28 16:00,2023/07/28 14:00,TookReading,6463816,111
7604524236,2023/07/28 16:30,2023/07/28 14:30,TookReading,6463933,117
7604524236,2023/07/28 17:00,2023/07/28 15:00,TookReading,6464019,86
7604524236,2023/07/28 17:30,2023/07/28 15:30,TookReading,6465548,1529
7604524236,2023/07/28 18:00,2023/07/28 16:00,TookReading,6466796,1248
7604524236,2023/07/28 18:30,2023/07/28 16:30,TookReading,6468046,1250
7604524236,2023/07/28 19:00,2023/07/28 17:00,TookReading,6469022,976
7604524236,2023/07/28 19:30,2023/07/28 17:30,TookReading,6469939,917
7604524236,2023/07/28 20:00,2023/07/28 18:00,TookReading,6470847,908
7604524236,2023/07/28 20:30,2023/07/28 18:30,TookReading,6471625,778
7604524236,2023/07/28 21:00,2023/07/28 19:00,TookReading,6472493,868
7604524236,2023/07/28 21:30,2023/07/28 19:30,TookReading,6474159,1666
7604524236,2023/07/28 22:00,2023/07/28 20:00,TookReading,6476430,2271
7604524236,2023/07/28 22:30,2023/07/28 20:30,TookReading,6478951,2521
7604524236,2023/07/28 23:00,2023/07/28 21:00,TookReading,6481513,2562
7604524236,2023/07/28 23:30,2023/07/28 21:30,TookReading,6483459,1946
7604524236,2023/07/29 0:00,2023/07/28 22:00,TookReading,6484332,873
7604524236,2023/07/29 0:30,2023/07/28 22:30,TookReading,6485198,866
7604524236,2023/07/29 1:00,2023/07/28 23:00,TookReading,6485429,231
7604524236,2023/07/29 1:30,2023/07/28 23:30,TookReading,6485474,45
7604524236,2023/07/29 2:00,2023/07/29 0:00,TookReading,6485500,26
7604524236,2023/07/29 2:30,2023/07/29 0:30,TookReading,6485503,3
7604524236,2023/07/29 3:00,2023/07/29 1:00,TookReading,6485507,4
7604524236,2023/07/29 3:30,2023/07/29 1:30,TookReading,6485544,37
7604524236,2023/07/29 4:00,2023/07/29 2:00,TookReading,6485588,44
7604524236,2023/07/29 4:30,2023/07/29 2:30,TookReading,6485592,4
7604524236,2023/07/29 5:00,2023/07/29 3:00,TookReading,6485596,4
7604524236,2023/07/29 5:30,2023/07/29 3:30,TookReading,6485605,9
7604524236,2023/07/29 6:00,2023/07/29 4:00,TookReading,6485650,45
7604524236,2023/07/29 6:30,2023/07/29 4:30,TookReading,6485679,29
7604524236,2023/07/29 7:00,2023/07/29 5:00,TookReading,6485723,44
7604524236,2023/07/29 7:30,2023/07/29 5:30,TookReading,6486257,534
7604524236,2023/07/29 8:00,2023/07/29 6:00,TookReading,6487125,868
7604524236,2023/07/29 8:30,2023/07/29 6:30,TookReading,6488149,1024
7604524236,2023/07/29 9:00,2023/07/29 7:00,TookReading,6489683,1534
7604524236,2023/07/29 9:30,2023/07/29 7:30,TookReading,6490682,999
7604524236,2023/07/29 10:00,2023/07/29 8:00,TookReading,6492424,1742
7604524236,2023/07/29 10:30,2023/07/29 8:30,TookReading,6492451,27
7604524236,2023/07/29 11:00,2023/07/29 9:00,TookReading,6492607,156
7604524236,2023/07/29 11:30,2023/07/29 9:30,TookReading,6492626,19
7604524236,2023/07/29 12:00,2023/07/29 10:00,TookReading,6492630,4
7604524236,2023/07/29 12:30,2023/07/29 10:30,TookReading,6492634,4
7604524236,2023/07/29 13:00,2023/07/29 11:00,TookReading,6492658,24
7604524236,2023/07/29 13:30,2023/07/29 11:30,TookReading,6493019,361
7604524236,2023/07/29 14:00,2023/07/29 12:00,TookReading,6493458,439
7604524236,2023/07/29 14:30,2023/07/29 12:30,TookReading,6495396,1938
7604524236,2023/07/29 15:00,2023/07/29 13:00,TookReading,6496318,922
7604524236,2023/07/29 15:30,2023/07/29 13:30,TookReading,6497201,883
7604524236,2023/07/29 16:00,2023/07/29 14:00,TookReading,6498032,831
7604524236,2023/07/29 16:30,2023/07/29 14:30,TookReading,6498835,803
7604524236,2023/07/29 17:00,2023/07/29 15:00,TookReading,6498928,93
7604524236,2023/07/29 17:30,2023/07/29 15:30,TookReading,6499409,481
7604524236,2023/07/29 18:00,2023/07/29 16:00,TookReading,6499929,520
7604524236,2023/07/29 18:30,2023/07/29 16:30,TookReading,6500773,844
7604524236,2023/07/29 19:00,2023/07/29 17:00,TookReading,6502296,1523
7604524236,2023/07/29 19:30,2023/07/29 17:30,TookReading,6504620,2324
7604524236,2023/07/29 20:00,2023/07/29 18:00,TookReading,6506886,2266
7604524236,2023/07/29 20:30,2023/07/29 18:30,TookReading,6508425,1539
7604524236,2023/07/29 21:00,2023/07/29 19:00,TookReading,6509609,1184
7604524236,2023/07/29 21:30,2023/07/29 19:30,TookReading,6511244,1635
7604524236,2023/07/29 22:00,2023/07/29 20:00,TookReading,6512184,940
7604524236,2023/07/29 22:30,2023/07/29 20:30,TookReading,6513107,923
7604524236,2023/07/29 23:00,2023/07/29 21:00,TookReading,6513957,850
7604524236,2023/07/29 23:30,2023/07/29 21:30,TookReading,6514819,862
7604524236,2023/07/30 0:00,2023/07/29 22:00,TookReading,6515710,891
7604524236,2023/07/30 0:30,2023/07/29 22:30,TookReading,6516572,862
7604524236,2023/07/30 1:00,2023/07/29 23:00,TookReading,6517430,858
7604524236,2023/07/30 1:30,2023/07/29 23:30,TookReading,6518289,859
7604524236,2023/07/30 2:00,2023/07/30 0:00,TookReading,6519192,903
7604524236,2023/07/30 2:30,2023/07/30 0:30,TookReading,6520094,902
7604524236,2023/07/30 3:00,2023/07/30 1:00,TookReading,6520957,863
7604524236,2023/07/30 3:30,2023/07/30 1:30,TookReading,6521824,867
7604524236,2023/07/30 4:00,2023/07/30 2:00,TookReading,6522695,871
7604524236,2023/07/30 4:30,2023/07/30 2:30,TookReading,6523601,906
7604524236,2023/07/30 5:00,2023/07/30 3:00,TookReading,6524490,889
7604524236,2023/07/30 5:30,2023/07/30 3:30,TookReading,6526640,2150
7604524236,2023/07/30 6:00,2023/07/30 4:00,TookReading,6528049,1409
7604524236,2023/07/30 6:30,2023/07/30 4:30,TookReading,6528897,848
7604524236,2023/07/30 7:00,2023/07/30 5:00,TookReading,6529778,881
7604524236,2023/07/30 7:30,2023/07/30 5:30,TookReading,6530655,877
7604524236,2023/07/30 8:00,2023/07/30 6:00,TookReading,6531490,835
7604524236,2023/07/30 8:30,2023/07/30 6:30,TookReading,6532313,823
7604524236,2023/07/30 9:00,2023/07/30 7:00,TookReading,6533141,828
7604524236,2023/07/30 9:30,2023/07/30 7:30,TookReading,6534417,1276
7604524236,2023/07/30 10:00,2023/07/30 8:00,TookReading,6536976,2559
7604524236,2023/07/30 10:30,2023/07/30 8:30,TookReading,6539148,2172
7604524236,2023/07/30 11:00,2023/07/30 9:00,TookReading,6540308,1160
7604524236,2023/07/30 11:30,2023/07/30 9:30,TookReading,6542836,2528
7604524236,2023/07/30 12:00,2023/07/30 10:00,TookReading,6544737,1901
7604524236,2023/07/30 12:30,2023/07/30 10:30,TookReading,6545660,923
7604524236,2023/07/30 13:00,2023/07/30 11:00,TookReading,6546544,884
7604524236,2023/07/30 13:30,2023/07/30 11:30,TookReading,6547425,881
7604524236,2023/07/30 14:00,2023/07/30 12:00,TookReading,6549292,1867
7604524236,2023/07/30 14:30,2023/07/30 12:30,TookReading,6550978,1686
7604524236,2023/07/30 15:00,2023/07/30 13:00,TookReading,6552609,1631
7604524236,2023/07/30 15:30,2023/07/30 13:30,TookReading,6553237,628
7604524236,2023/07/30 16:00,2023/07/30 14:00,TookReading,6553242,5
7604524236,2023/07/30 16:30,2023/07/30 14:30,TookReading,6553882,640
7604524236,2023/07/30 17:00,2023/07/30 15:00,TookReading,6554850,968
7604524236,2023/07/30 17:30,2023/07/30 15:30,TookReading,6556004,1154
7604524236,2023/07/30 18:00,2023/07/30 16:00,TookReading,6556899,895
7604524236,2023/07/30 18:30,2023/07/30 16:30,TookReading,6557684,785
7604524236,2023/07/30 19:00,2023/07/30 17:00,TookReading,6558532,848
7604524236,2023/07/30 19:30,2023/07/30 17:30,TookReading,6559387,855
7604524236,2023/07/30 20:00,2023/07/30 18:00,TookReading,6560340,953
7604524236,2023/07/30 20:30,2023/07/30 18:30,TookReading,6562844,2504
7604524236,2023/07/30 21:00,2023/07/30 19:00,TookReading,6563963,1119
7604524236,2023/07/30 21:30,2023/07/30 19:30,TookReading,6564968,1005
7604524236,2023/07/30 22:00,2023/07/30 20:00,TookReading,6566878,1910
7604524236,2023/07/30 22:30,2023/07/30 20:30,TookReading,6567806,928
7604524236,2023/07/30 23:00,2023/07/30 21:00,TookReading,6568723,917
7604524236,2023/07/30 23:30,2023/07/30 21:30,TookReading,6569625,902
7604524236,2023/07/31 0:00,2023/07/30 22:00,TookReading,6570511,886
7604524236,2023/07/31 0:30,2023/07/30 22:30,TookReading,6571392,881
7604524236,2023/07/31 1:00,2023/07/30 23:00,TookReading,6572256,864
7604524236,2023/07/31 1:30,2023/07/30 23:30,TookReading,6573120,864
7604524236,2023/07/31 2:00,2023/07/31 0:00,TookReading,6574004,884
7604524236,2023/07/31 2:30,2023/07/31 0:30,TookReading,6574913,909
7604524236,2023/07/31 3:00,2023/07/31 1:00,TookReading,6575799,886
7604524236,2023/07/31 3:30,2023/07/31 1:30,TookReading,6576658,859
7604524236,2023/07/31 4:00,2023/07/31 2:00,TookReading,6577508,850
7604524236,2023/07/31 4:30,2023/07/31 2:30,TookReading,6578359,851
7604524236,2023/07/31 5:00,2023/07/31 3:00,TookReading,6579224,865
7604524236,2023/07/31 5:30,2023/07/31 3:30,TookReading,6580087,863
7604524236,2023/07/31 6:00,2023/07/31 4:00,TookReading,6581656,1569
7604524236,2023/07/31 6:30,2023/07/31 4:30,TookReading,6582476,820
7604524236,2023/07/31 7:00,2023/07/31 5:00,TookReading,6583321,845
7604524236,2023/07/31 7:30,2023/07/31 5:30,TookReading,6584186,865
7604524236,2023/07/31 8:00,2023/07/31 6:00,TookReading,6585003,817
7604524236,2023/07/31 8:30,2023/07/31 6:30,TookReading,6585846,843
7604524236,2023/07/31 9:00,2023/07/31 7:00,TookReading,6586706,860
7604524236,2023/07/31 9:30,2023/07/31 7:30,TookReading,6588818,2112
7604524236,2023/07/31 10:00,2023/07/31 8:00,TookReading,6590632,1814
7604524236,2023/07/31 10:30,2023/07/31 8:30,TookReading,6591496,864
7604524236,2023/07/31 11:00,2023/07/31 9:00,TookReading,6593040,1544
7604524236,2023/07/31 11:30,2023/07/31 9:30,TookReading,6593842,802
7604524236,2023/07/31 12:00,2023/07/31 10:00,TookReading,6594625,783
7604524236,2023/07/31 12:30,2023/07/31 10:30,TookReading,6595522,897
7604524236,2023/07/31 13:00,2023/07/31 11:00,TookReading,6596449,927
7604524236,2023/07/31 13:30,2023/07/31 11:30,TookReading,6596854,405
7604524236,2023/07/31 14:00,2023/07/31 12:00,TookReading,6596905,51
7604524236,2023/07/31 14:30,2023/07/31 12:30,TookReading,6597452,547
7604524236,2023/07/31 15:00,2023/07/31 13:00,TookReading,6598366,914
7604524236,2023/07/31 15:30,2023/07/31 13:30,TookReading,6599241,875
7604524236,2023/07/31 16:00,2023/07/31 14:00,TookReading,6599337,96
7604524236,2023/07/31 16:30,2023/07/31 14:30,TookReading,6599409,72
7604524236,2023/07/31 17:00,2023/07/31 15:00,TookReading,6599714,305
7604524236,2023/07/31 17:30,2023/07/31 15:30,TookReading,6600558,844
7604524236,2023/07/31 18:00,2023/07/31 16:00,TookReading,6601435,877
7604524236,2023/07/31 18:30,2023/07/31 16:30,TookReading,6601884,449
7604524236,2023/07/31 19:00,2023/07/31 17:00,TookReading,6601914,30
7604524236,2023/07/31 19:30,2023/07/31 17:30,TookReading,6601914,0
7604524236,2023/07/31 20:00,2023/07/31 18:00,TookReading,6602354,440
7604524236,2023/07/31 20:30,2023/07/31 18:30,TookReading,6604447,2093
7604524236,2023/07/31 21:00,2023/07/31 19:00,TookReading,6606000,1553
7604524236,2023/07/31 21:30,2023/07/31 19:30,TookReading,6608497,2497
7604524236,2023/07/31 22:00,2023/07/31 20:00,TookReading,6610990,2493
7604524236,2023/07/31 22:30,2023/07/31 20:30,TookReading,6613430,2440
7604524236,2023/07/31 23:00,2023/07/31 21:00,TookReading,6615007,1577
7604524236,2023/07/31 23:30,2023/07/31 21:30,TookReading,6615876,869
7604524236,2023/08/01 0:00,2023/07/31 22:00,TookReading,6616717,841
7604524236,2023/08/01 0:30,2023/07/31 22:30,TookReading,6617472,755
7604524236,2023/08/01 1:00,2023/07/31 23:00,TookReading,6618270,798
7604524236,2023/08/01 1:30,2023/07/31 23:30,TookReading,6619095,825
7604524236,2023/08/01 2:00,2023/08/01 0:00,TookReading,6619863,768
7604524236,2023/08/01 2:30,2023/08/01 0:30,TookReading,6620710,847
7604524236,2023/08/01 3:00,2023/08/01 1:00,TookReading,6621573,863
7604524236,2023/08/01 3:30,2023/08/01 1:30,TookReading,6622460,887
7604524236,2023/08/01 4:00,2023/08/01 2:00,TookReading,6623317,857
7604524236,2023/08/01 4:30,2023/08/01 2:30,TookReading,6624142,825
7604524236,2023/08/01 5:00,2023/08/01 3:00,TookReading,6624987,845
7604524236,2023/08/01 5:30,2023/08/01 3:30,TookReading,6627076,2089
7604524236,2023/08/01 6:00,2023/08/01 4:00,TookReading,6628162,1086
7604524236,2023/08/01 6:30,2023/08/01 4:30,TookReading,6628984,822
7604524236,2023/08/01 7:00,2023/08/01 5:00,TookReading,6629793,809
7604524236,2023/08/01 7:30,2023/08/01 5:30,TookReading,6630624,831
7604524236,2023/08/01 8:00,2023/08/01 6:00,TookReading,6631278,654
7604524236,2023/08/01 8:30,2023/08/01 6:30,TookReading,6631347,69
7604524236,2023/08/01 9:00,2023/08/01 7:00,TookReading,6631758,411
7604524236,2023/08/01 9:30,2023/08/01 7:30,TookReading,6633236,1478
7604524236,2023/08/01 10:00,2023/08/01 8:00,TookReading,6634369,1133
7604524236,2023/08/01 10:30,2023/08/01 8:30,TookReading,6635161,792
7604524236,2023/08/01 11:00,2023/08/01 9:00,TookReading,6636112,951
7604524236,2023/08/01 11:30,2023/08/01 9:30,TookReading,6637019,907
7604524236,2023/08/01 12:00,2023/08/01 10:00,TookReading,6637921,902
7604524236,2023/08/01 12:30,2023/08/01 10:30,TookReading,6638899,978
7604524236,2023/08/01 13:00,2023/08/01 11:00,TookReading,6639791,892
7604524236,2023/08/01 13:30,2023/08/01 11:30,TookReading,6640666,875
7604524236,2023/08/01 14:00,2023/08/01 12:00,TookReading,6641520,854
7604524236,2023/08/01 14:30,2023/08/01 12:30,TookReading,6642364,844
7604524236,2023/08/01 15:00,2023/08/01 13:00,TookReading,6642906,542
7604524236,2023/08/01 15:30,2023/08/01 13:30,TookReading,6642965,59
7604524236,2023/08/01 16:00,2023/08/01 14:00,TookReading,6643396,431
7604524236,2023/08/01 16:30,2023/08/01 14:30,TookReading,6644191,795
7604524236,2023/08/01 17:00,2023/08/01 15:00,TookReading,6645008,817
7604524236,2023/08/01 17:30,2023/08/01 15:30,TookReading,6645831,823
7604524236,2023/08/01 18:00,2023/08/01 16:00,TookReading,6646679,848
7604524236,2023/08/01 18:30,2023/08/01 16:30,TookReading,6647542,863
7604524236,2023/08/01 19:00,2023/08/01 17:00,TookReading,6648435,893
7604524236,2023/08/01 19:30,2023/08/01 17:30,TookReading,6649316,881
7604524236,2023/08/01 20:00,2023/08/01 18:00,TookReading,6650212,896
7604524236,2023/08/01 20:30,2023/08/01 18:30,TookReading,6652371,2159
7604524236,2023/08/01 21:00,2023/08/01 19:00,TookReading,6654910,2539
7604524236,2023/08/01 21:30,2023/08/01 19:30,TookReading,6657367,2457
7604524236,2023/08/01 22:00,2023/08/01 20:00,TookReading,6659823,2456
7604524236,2023/08/01 22:30,2023/08/01 20:30,TookReading,6662031,2208
7604524236,2023/08/01 23:00,2023/08/01 21:00,TookReading,6662895,864
7604524236,2023/08/01 23:30,2023/08/01 21:30,TookReading,6663778,883
7604524236,2023/08/02 0:00,2023/08/01 22:00,TookReading,6664640,862
